Gene regulation id	Pathway name	Pathway ID	Gene name	Entrez gene ID	Regulation	Experiment	PubMed ID
3875	TGF_beta_Receptor	NetPath_7	AKAP2	11217	Downregulation	Microarray	14726474
3876	TGF_beta_Receptor	NetPath_7	AKR1B1	231	Downregulation	Microarray	14726474
3877	TGF_beta_Receptor	NetPath_7	AKR1B10	57016	Downregulation	Microarray	14726474
3878	TGF_beta_Receptor	NetPath_7	AKR1C1	1645	Downregulation	Microarray	14726474
3879	TGF_beta_Receptor	NetPath_7	AKR1C2	1646	Downregulation	Microarray	14726474
3880	TGF_beta_Receptor	NetPath_7	AKR1C3	8644	Downregulation	Microarray	14726474
3882	TGF_beta_Receptor	NetPath_7	ALDH1A3	220	Downregulation	Microarray	14726474
3883	TGF_beta_Receptor	NetPath_7	ALDH3A2	224	Downregulation	Microarray	14726474
3884	TGF_beta_Receptor	NetPath_7	ANG	283	Downregulation	Microarray	15845540
3885	TGF_beta_Receptor	NetPath_7	ANGPT1	284	Downregulation	Microarray	14726474
3886	TGF_beta_Receptor	NetPath_7	ANGPT2	285	Downregulation	Microarray	14726474
3887	TGF_beta_Receptor	NetPath_7	ANK3	288	Downregulation	Microarray	14726474
3891	TGF_beta_Receptor	NetPath_7	AOX1	316	Downregulation	Microarray	14726474
3894	TGF_beta_Receptor	NetPath_7	APLN	8862	Downregulation	Microarray	14726474
3895	TGF_beta_Receptor	NetPath_7	APOC1	341	Downregulation	Microarray	14726474
3896	TGF_beta_Receptor	NetPath_7	APOE	348	Downregulation	Microarray	14726474
3897	TGF_beta_Receptor	NetPath_7	AREG	374	Downregulation	Microarray	11267935
3898	TGF_beta_Receptor	NetPath_7	ARHGAP29	 9411	Downregulation	Microarray	14726474
3899	TGF_beta_Receptor	NetPath_7	ARHGAP6	395	Downregulation	Microarray	14726474
3900	TGF_beta_Receptor	NetPath_7	ARHGEF16	27237	Downregulation	Microarray	14726474
3901	TGF_beta_Receptor	NetPath_7	ARHGEF3	50650	Downregulation	Microarray	14726474
3903	TGF_beta_Receptor	NetPath_7	ARL6IP5	10550	Downregulation	Microarray	14726474
3904	TGF_beta_Receptor	NetPath_7	ARMCX1	51309	Downregulation	Microarray	14726474
3905	TGF_beta_Receptor	NetPath_7	ARNT2	9915	Downregulation	Microarray	14726474
3907	TGF_beta_Receptor	NetPath_7	ASAH1	427	Downregulation	Microarray	14726474
3908	TGF_beta_Receptor	NetPath_7	ASNA1	439	Downregulation	Microarray	11267935
3909	TGF_beta_Receptor	NetPath_7	ATF3	467	Downregulation	Microarray	11267935
3910	TGF_beta_Receptor	NetPath_7	ATP1B1	481	Downregulation	Microarray	11267935
